claim,label,language,source,url
Review: SC Rules woh Non-Public Servants Can be Convicted for Abetment Under Prevention of Corruption Act,TRUE,hinglish,factly,https://factly.in/review-sc-rules-that-non-public-servants-can-be-convicted-for-abetment-under-prevention-of-corruption-act/
Sources ke anusar yeh viral image with the Aaj Tak logo of Jyoti Malhotra wearing a BJP stole and cap is AI-generated,TRUE,hinglish,factly,https://factly.in/the-viral-image-of-jyoti-malhotra-wearing-a-bjp-stole-and-cap-with-the-aaj-tak-logo-graphic-is-ai-generated/
Media reports ke mutabik the viral video of actor Sebastian Stan replacing the ‘Tell Modi’ poster with an ‘I Told Modi’ poster on a display panel is digitally altered,TRUE,hinglish,factly,https://factly.in/the-viral-video-of-actor-sebastian-stan-replacing-the-tell-modi-poster-with-an-i-told-modi-poster-on-a-display-panel-is-digitally-altered/
"Khabar aai hai ki data: As per IBBI Data, About 44% of The Closed CIRPs Moved Into Liquidation",TRUE,hinglish,factly,https://factly.in/data-as-per-ibbi-data-about-44-of-the-closed-cirps-moved-into-liquidation/
Claim kiya ja raha hai ki the viral video claiming to show a Pakistani helicopter airlifting a downed Indian fighter jet hai AI-generated,TRUE,hinglish,factly,https://factly.in/the-viral-video-claiming-to-show-a-pakistani-helicopter-airlifting-a-downed-indian-fighter-jet-is-ai-generated/
Yeh sach hai ki an AI-generated image hai shared as a real news story of The Daily Telegraph praising the Pakistan Air Force,TRUE,hinglish,factly,https://factly.in/an-ai-generated-image-is-shared-as-a-real-news-story-of-the-daily-telegraph-praising-the-pakistan-air-force/
"A video that predates Operation Sindoor hai shared as visuals of a recent blast in Karachi, Pakistan",TRUE,hinglish,factly,https://factly.in/a-video-that-predates-operation-sindoor-is-shared-as-visuals-of-a-recent-blast-in-karachi-pakistan/
"Data: As of 2024, over 75% of Cooperative Banks Made sirf Partial Repayments to DICGC in the Case of Claims Settled",TRUE,hinglish,factly,https://factly.in/data-as-of-2024-over-75-of-cooperative-banks-made-only-partial-repayments-to-dicgc-in-the-case-of-claims-settled/
"An old video is being shared with a dava that China hai conducting military exercises near the Himalayas, following the terror attack in Pahalgam on 22 April 2025",TRUE,hinglish,factly,https://factly.in/an-old-video-is-being-shared-with-a-claim-that-china-is-conducting-military-exercises-near-the-himalayas-following-the-terror-attack-in-pahalgam-on-22-april-2025/
Claim kiya ja raha hai ki data: 23.3% Women Aged 20–24 Reported Being Married Before the Legal Age of 18 as Per NFHS-5,TRUE,hinglish,factly,https://factly.in/data-23-3-women-aged-20-24-reported-being-married-before-the-legal-age-of-18-as-per-nfhs-5/
Log bol rahe hain ki old and unrelated video hai shared as visuals of a recent suicide bomb attack carried out by the Balochistan Liberation Army(BLA) that killed 40 Pakistani soldiers,TRUE,hinglish,factly,https://factly.in/old-and-unrelated-video-is-shared-as-visuals-of-a-recent-suicide-bomb-attack-carried-out-by-the-balochistan-liberation-armybla-that-killed-40-pakistani-soldiers/
Log bol rahe hain ki data: Number of Recognized Startups with At Least 1 Women Director crossed 50% in 2024 While Women in BoD Roles still at 29%,TRUE,hinglish,factly,https://factly.in/data-number-of-recognized-startups-with-at-least-1-women-director-crossed-50-in-2024-while-women-in-bod-roles-still-at-29/
Khabar aai hai ki unrelated Old Video Shared as NIA Torturing Pahalgam Zipline Operator Muzamil Ahmed,TRUE,hinglish,factly,https://factly.in/unrelated-old-video-shared-as-nia-torturing-pahalgam-zipline-operator-muzamil-ahmed/
Government ne kaha ki unrelated videos shared as visuals of floods in Pakistan caused by India’s release of paani into Jhelum River after Pahalgam terrorist attack,TRUE,hinglish,factly,https://factly.in/unrelated-video-shared-as-visuals-of-floods-in-pakistan-caused-by-indias-release-of-water-into-jhelum-river-after-pahalgam-terrorist-attack/
An unrelated video hai being shared with the dava that it shows paani scarcity in Pakistan after Bharat suspended the 1960 Indus Waters Treaty,TRUE,hinglish,factly,https://factly.in/an-old-and-unrelated-video-is-being-shared-with-claims-that-it-shows-water-scarcity-in-pakistan-after-india-suspended-the-1960-indus-waters-treaty/
"An old 2017 video of the arrest of suspected terrorist Sandeep Sharma hai being shared now, linking it to the Pahalgam terror attack",TRUE,hinglish,factly,https://factly.in/an-old-and-unrelated-video-of-the-arrest-of-suspected-terrorist-sandeep-sharma-is-being-shared-linking-it-to-the-pahalgam-terror-attack/
Government ne kaha ki the Viral List of Deceased in Pahalgam Terror Attack hai Fabricated,TRUE,hinglish,factly,https://factly.in/the-claim-that-the-majority-of-those-killed-in-the-pahalgam-terrorist-attack-on-22-april-2025-were-muslims-is-false/
"Log bol rahe hain ki photos of a protest held in solidarity with Palestine in Dhaka, Bangladesh, are shared as those from Kolkata",TRUE,hinglish,factly,https://factly.in/photos-of-a-protest-held-in-solidarity-with-palestine-in-dhaka-bangladesh-are-falsely-shared-as-those-from-kolkata/
Review: SC Rules woh Courts must Exercise Caution in Matrimonial Cases involving Physical and Mental Harassment,TRUE,hinglish,factly,https://factly.in/review-sc-rules-that-courts-must-exercise-caution-in-matrimonial-cases-involving-physical-and-mental-harassment/
"Khabar aai hai ki data: As One Awaits the Release of The NCRB Reports for 2023, Here hai How the Delay in Release of Reports Changed Over Time",TRUE,hinglish,factly,https://factly.in/data-as-one-awaits-the-release-of-the-ncrb-reports-for-2023-here-is-how-the-delay-in-release-of-reports-changed-over-time/
Viral ho raha hai ki a March 2025 video of Hindu men caught while begging in Muslim attire in Alipurduar hai shared now linking it to the recent Murshidabad violence,TRUE,hinglish,factly,https://factly.in/a-march-2025-video-of-hindu-men-caught-while-begging-in-muslim-attire-in-alipurduar-is-linking-it-to-the-recent-violence-in-murshidabad/
2019 video of a police-public clash over a road accident in Nadia jila hai being shared as recent in the context of the Murshidabad violence,TRUE,hinglish,factly,https://factly.in/2019-video-of-a-police-public-clash-over-a-road-accident-in-nadia-district-is-being-shared-as-recent-in-the-context-of-the-murshidabad-unrest/
Khabar aai hai ki review: SC Rules that Writ Courts Possess the Authority to Suo Motu Strike Down Subordinate Legislation that Violates Fundamental Rights,TRUE,hinglish,factly,https://factly.in/review-sc-rules-that-writ-courts-possess-the-authority-to-suo-motu-strike-down-subordinate-legislation-that-violates-fundamental-rights/
Media reports ke mutabik a 2021 video is being shared as a recent incident of an attack on BJP leader Dilip Ghosh,TRUE,hinglish,factly,https://factly.in/a-2021-video-is-being-shared-as-a-recent-incident-of-an-attack-on-bjp-leader-dilip-ghosh/
"Government ne kaha ki a video from Bhopal is being shared linking it to the recent violence in Murshidabad, West Bengal",TRUE,hinglish,factly,https://factly.in/a-video-from-bhopal-is-being-shared-linking-it-to-the-recent-violence-in-murshidabad-west-bengal/
"Iska matlab hai ki a 2022 student protest video from Sitamarhi, Bihar, over alleged irregularities in the RRB NTPC exam is now being shared with a communal spin",TRUE,hinglish,factly,https://factly.in/a-2022-student-protest-video-from-sitamarhi-bihar-over-alleged-irregularities-in-rrb-ntpc-exam-is-now-being-shared-with-a-communal-spin/
Khabar aai hai ki the viral video is from a fire incident in UP and predates the Kancha Gachibowli controversy,TRUE,hinglish,factly,https://factly.in/the-viral-video-is-from-a-fire-incident-in-up-and-predates-the-kancha-gachibowli-controversy/
Government ne kaha ki sri Lankan Video Shared as Elephants Leaving Habitat at Hyderabad Central University,TRUE,hinglish,factly,https://factly.in/sri-lankan-video-shared-as-elephants-leaving-habitat-at-hyderabad-central-university/
"Log bol rahe hain ki data: EV Penetration crossed 7% in 2024-25, up from 0.7% in 2019-20",TRUE,hinglish,factly,https://factly.in/data-ev-penetration-crossed-7-in-2024-25-up-from-0-7-in-2019-20/
A 2020 Samajwadi party protest video hai shared as a recent protest against the Waqf Amendment Bill,TRUE,hinglish,factly,https://factly.in/a-2020-samajwadi-party-protest-video-is-shared-as-a-recent-protest-against-the-waqf-amendment-bill/
Experts ka kehna hai ki the viral video showing scuba divers exploring the remnants of Rama Setu is AI-generated,TRUE,hinglish,factly,https://factly.in/the-viral-video-showing-scuba-divers-exploring-the-remnants-of-ram-sethu-is-ai-generated/
Viral ho raha hai ki review: SC Rules woh Instigation Must Have Close Proximity to Suicide,TRUE,hinglish,factly,https://factly.in/review-sc-rules-that-instigation-must-have-close-proximity-to-suicide/
The viral video of a coconut flying using mantras tha part of an anti-superstition campaign aimed at exposing fraud,TRUE,hinglish,factly,https://factly.in/the-viral-video-of-a-coconut-flying-using-mantras-was-part-of-an-anti-superstition-campaign-aimed-at-exposing-fraudulent-spiritual-leaders/
"Yeh sach hai ki a 2023 vandalism video from Bangladesh is being shared as if it is related to the recent violence in Malda, West Bengal",TRUE,hinglish,factly,https://factly.in/a-2023-video-from-bangladesh-showing-vandalism-is-being-shared-as-if-it-is-related-to-the-recent-violence-in-malda-west-bengal/
"Government ne kaha ki data: As Lakhs of NPA Cases Are Referred to Lok Adalats  Other Channels, Amount Recovered Remains Low",TRUE,hinglish,factly,https://factly.in/data-as-lakhs-of-npa-cases-are-referred-to-lok-adalats-other-channels-amount-recovered-remains-low/
Government ne kaha ki an unrelated video from January 2021 is shared as a protest against the release of the Chhaava movie in France in 2025,TRUE,hinglish,factly,https://factly.in/an-unrelated-video-from-january-2021-is-shared-as-a-protest-against-the-release-of-the-chhaava-movie-in-france-in-2025/
Sources ke anusar the viral image of a CSK fan holding a placard with offensive language directed at Aurangzeb has been digitally altered using AI,TRUE,hinglish,factly,https://factly.in/the-viral-image-of-a-csk-fan-holding-a-placard-with-offensive-language-directed-at-aurangzeb-has-been-digitally-altered-using-ai/
Viral claim woh a ‘2024 UN report’ stated that India tha involved in 72.3% of terrorist activities in Asia hai fabricated,TRUE,hinglish,factly,https://factly.in/viral-claim-that-the-2024-united-nations-research-report-labelled-india-as-the-biggest-source-of-terrorism-in-asia-is-false-and-fabricated/
Government ne kaha ki the viral video of CM Yogi Adityanath hugging actress Kangana Ranaut is edited using AI,TRUE,hinglish,factly,https://factly.in/the-viral-video-of-cm-yogi-adityanath-hugging-actress-kangana-ranaut-is-edited-using-ai/
Government ne kaha ki this video of PM Modi being welcomed with an inflation song in Mauritius is digitally edited,TRUE,hinglish,factly,https://factly.in/this-video-of-pm-modi-being-welcomed-with-an-inflation-song-in-mauritius-is-digitally-edited/
A 2015 Indore Police anti-crime drive video hai shared as recent Mhow clashes during Indias cricket victory celebrations,TRUE,hinglish,factly,https://factly.in/a-2015-indore-police-anti-crime-drive-video-is-shared-as-recent-mhow-clashes-during-indias-cricket-victory-celebrations/
"Bharat mein, lagbhag 1650 crore vehicles highway tolls ka use kar rahe hain, lekin sachchai yeh hai ki Ministry of Road Transport and Highways (MoRTH) ke anusaar, March 2017 tak Bharat mein registered motor vehicles ki kul sankhya lagbhag 25 crores thi, isliye post mein kiya gaya claim GALAT hai.",FALSE,hinglish,factly,https://factly.in/1650-crore-vehicles-in-india-no-there-are-only-around-25-crore-registered-motor-vehicles-as-of-2017/
"Government ne kaha ki optimal utilisation ke liye, Ministry of Power ne suggest kiya hai ki air conditioners ko 26 degrees Celsius se upar use karna chahiye, energy conservation aur health reasons ke liye. Lekin fact yeh hai ki Central government ne Bureau of Energy Efficiency (BEE) ke saath consultation karke new energy performance standards notify kiye hain Room Air Conditioner ke liye, jiske according sabhi brands aur types ke star-labelled RACs, jo one star se five stars tak rated hote hain unki energy efficiencies ke basis par, default setting of temperature room air conditioners mein 24 degrees Celsius par set karni chahiye, January 1, 2020 se.",MISLEADING,hinglish,factly,https://factly.in/24c-setting-for-air-conditioners-is-recommended-for-energy-conservation/
"Ye video dikhata hai ki Mulayam Singh Yadav Parliament mein anti-Hindu statements kar rahe hain. Sachchai yeh hai ki ye viral video edited hai aur context se bahar present kiya gaya hai. Ye video 12th Lok Sabha ke first session ka hai, jo 27 March 1998 ko hua tha, jab Atal Bihari Vajpayee ne Council of Ministers par House ki confidence ko express karne ke liye ek motion move kiya tha. Is clip mein Mulayam Singh Yadav, Uttar Pradesh mein BJP ke anti-copying law ki aalochana kar rahe hain, students ki jail ki opposite kar rahe hain, aur apne virodhiyon par cabinet mein criminals ko ministers banane ka aarop lagate hain. Unhone yeh bhi jawab diya ki unki party ko dushman ke roop mein label kiya ja raha hai.",MISLEADING,hinglish,factly,https://factly.in/a-clipped-video-of-mulayam-singh-yadav-is-shared-claiming-that-he-made-anti-hindu-statements-in-parliament/
"State Government ne domestic LPG cylinders par 55% tax lagu kiya hai, jabki Central Government ka tax sirf 5% hai: Fact yeh hai ki domestic LPG cylinders 5% GST (CGST - 2.5% + SGST - 2.5%) slab mein aate hain. Central aur State governments apne alag-alag separate taxes LPG cylinders par nahi lagti. Is claim ki koi basis nahi hai ki State government LPG cylinders par 55% tax lagti hai. Post mein di gayi dealer's commission ke numbers bhi sahi nahi hain. Dealer/distributor ka commission ek 14.2 kg LPG gas cylinder par Rs. 61.84 hota hai. Isliye yeh claim galat hai.",FALSE,hinglish,factly,https://factly.in/a-gst-of-5-per-cent-is-levied-on-the-domestic-lpg-cylinders-no-state-imposes-55-per-cent-tax/
"Ek flight attendant ki visuals hai, jo aisle mein girne ke baad embarrassed ho gayi thi, jab woh pilot ki cockpit microphone band karne ki koshish kar rahi thi. Sachchai yeh hai ki ye visuals do alag-alag incidents ki hain, jo 2014 aur 2016 mein huye the. Pehla incident AirAsia flight par hua tha, aur doosra aur teesra photo Aeroflot airline par huye incident ke hain. Collage ka pehla screenshot 2014 ka incident dikhata hai, jahaan ek Chinese passenger ne Air Asia flight par ek flight attendant par garam paani ka cup feka tha. Baaki ke do images 2016 ka incident dikhate hain jo ki",FALSE,hinglish,factly,https://factly.in/a-made-up-story-is-viral-with-unrelated-old-visuals-of-two-separate-incidents-of-air-hostesses-getting-heckled/
"SC collegium ne teen transfers recommend kiye the, lekin sirf Justice Muralidhar ki transfer ko notify kiya gaya tha. Haqiqat yeh hai ki SC collegium dwara recommend kiye gaye teenon transfers ko ek hi din arthritis 26 February 2020 ko notify kiya gaya tha. Isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/all-the-three-transfers-recommended-by-the-sc-collegium-were-notified-not-just-justice-muralidhars-transfer/
"Union Law Department ne claim kiya hai ki Section 41A of CrPC mein amendment kiya gaya hai aur police station bail ko cancel kar diya gaya hai taaki police department mein corruption ko check kiya ja sake. Lekin sachchai yeh hai ki Law Ministry ne Section 41A of CrPC mein abhi tak koi recent changes nahi kiye hain. Halanki 2008 & 2010 CrPC amendment acts ko 2015 mein repeal kar diya gaya tha, lekin General Clauses Act (1897) ke hisaab se, amendment act ko repeal karna original act mein kiye gaye changes ko repeal nahi karta hai. Original act mein kiye gaye amendments intact rahte hain, jab tak ki original act ko explicitly repeal ya amend nahi kiya jata hai.",FALSE,hinglish,factly,https://factly.in/amendments-made-to-the-code-of-criminal-procedure-act-in-2008-2010-are-intact/
"Government ki taraf se free laptops pane ke liye registration link diya ja raha hai, lekin sachchai yeh hai ki yeh link fraud hai. Is link par click karne par user ko ek blog par redirect kiya jata hai, jahan unse personal details maange jate hain. User ko registration poora karne ke liye message ko 10 anya logon ke saath share karna padta hai. Pehle bhi, Press Information Bureau (PIB) ne aise kai fake blogs ka pardehfaash kiya hai jo smartphones, laptops, aur scholarships offer kar rahe the. Isliye, post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/beware-of-bogus-websites-offering-free-laptops-smartphones-and-scholarships-in-the-name-of-government/
"Bhagat Singh, Rajguru aur Sukhdev ko 14 February 1931 (Valentine’s Day) ko shaheed kiya gaya tha. Lekin sachchai yeh hai ki Bhagat Singh, Rajguru aur Sukhdev ko 23 March 1931 ko phasi di gayi thi, Valentine’s Day par nahi. Isliye post mein kiya gaya claim GALAT hai.",FALSE,hinglish,factly,https://factly.in/bhagat-singh-rajguru-and-sukhdev-were-executed-on-23-march-1931-not-on-valentines-day/
"Asaf Ali, ek Muslim, ne Bhagat Singh ki taraf se argument diya; Rai Bahadur Suryavamsham Sharma, ek RSS member, ne British empire ki taraf se represent kiya aur Bhagat Singh ke liye death sentence ka plea kiya. Sachchai yeh hai ki Bhagat Singh ne do trials ka samna kiya. Pehla trial central assembly bombing case mein tha jismein Bhagat Singh ko umra qaid ki saza di gayi thi. 'Murder of Saunders' case mein Bhagat Singh ko death sentence di gayi thi. Jab Saunders murder case ki baat karte hain, to official judgement documents se spashth hota hai ki Lala Duni Chand ne Bhagat Singh ko apna case ladne ke liye advise kiya, jabki Mr. Noad ne uska case lada.",MISLEADING,hinglish,factly,https://factly.in/bhagat-singh-took-legal-advice-from-lala-duni-chand-an-rss-associate-did-not-represent-the-british-in-the-trial/
"Delhi Assembly Elections 2020 mein, BJP ne kaha ki 27 seats pe unhone kam se kam 1000 votes ki margin se haar gaye. Lekin sachchai yeh hai ki Delhi Elections mein sirf do seats aise thi jahan kam se kam 1000 votes ki margin se jeet hui thi. Un do seats mein se ek seat AAP ne jeeti thi aur doosri BJP ne. Isliye, BJP ne sirf ek seat kam se kam 1000 votes ki margin se haar thi. Aur koi bhi seat 100 votes se kam ki margin se nahi jeeti gayi thi. Isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/bjp-lost-only-one-seat-by-a-margin-of-fewer-than-1000-votes-in-delhi-elections/
"Bombay High Court ne ek judgement diya tha ki koi bhi Sonia Gandhi ko Antonio Maino bol sakta hai, lekin sachchai yeh hai ki Arnab Goswami ke do FIRs ko quash karne ke liye Bombay High Court mein di gayi appeal par judgement 12 June 2020 ko reserve kiya gaya tha. Court ne kaha ki 09 June ko diya gaya interim order final order tak continue karega. Us interim order mein, Bombay High Court ne Sonia Gandhi se related koi bhi statement nahi diya tha, isliye yeh claim POORE se GALAT hai.",FALSE,hinglish,factly,https://factly.in/bombay-high-court-did-not-pass-any-judgement-that-states-anyone-can-call-sonia-gandhi-as-antonia-mino/
"Central government ne guidelines jari kiye hai ke agar ration card teen mahine tak use nahi kiya jata hai to wo cancel ho jayega. Lekin sachai yeh hai ki Central government ne aise koi guidelines jari nahi kiye hai ke ration cards agar teen mahine tak use nahi kiye jate hai to wo cancel ho jayenge. PIB ne bhi ek tweet ke madhyam se yehi baat kahi hai aur is news ko fake rating di hai, isliye post mein kiya gaya claim FALSE hai.",MISLEADING,hinglish,factly,https://factly.in/central-government-hasnt-issued-any-guidelines-saying-ration-card-would-be-cancelled-if-not-used-for-three-months/
"State Government ne Hyderabad mein flooded logon ko Rs. 10,000 ki relief recently di hai, lekin sachchai yeh hai ki ye paise actually Central Government dwara release kiye gaye Rs. 550 crores flood aid se finance kiye gaye hain. Fact yeh hai ki Central Government ne Rs. 448 crores SDRMF ke apne hisse ke roop mein Telangana ko release kiye hain, jo ki Central Government par ek statutory obligation hai, aur ye fund har state ko disaster ho ya na ho, release karti hai. Lekin is fund ka 2nd instalment sirf kuchh states ko release kiya jata hai, aur Telangana inmein se ek hai. Iske alawa, koi additional assistance release nahi ki gayi hai.",MISLEADING,hinglish,factly,https://factly.in/central-government-hasnt-provided-any-additional-assistance-for-the-hyderabad-floods-so-far/
"Jyotiraditya Scindia ne kaha ki petrol par ikattha hue 64% tax state governments ko jata hai, jabki center ke paas sirf 36% rehta hai. Lekin sachchai yeh hai ki Central government petrol par Rs. 32.9 liter par excise duty lagati hai, aur is excise duty mein se, Rs. 32.33 paise yaani 98.27% center apne paas rakhta hai, sirf 1.73% sabhi states mein distribute hota hai. Isliye post mein kiya gaya claim GALAT hai.",FALSE,hinglish,factly,https://factly.in/central-government-will-retain-98-3-of-central-excise-duty-whereas-the-remaining-1-7-is-distributed-among-the-states/
"Chief Justice of India (CJI) DY Chandrachud ne courtroom se achanak bahar nikalne ki baat kahi ja rahi hai jabki Solicitor General of India Tushar Mehta apne arguments five-judge Bench ke saamne, jo ki CJI ke lead mein tha, present kar rahe the. Lekin sachchai yeh hai ki poore video mein dekha ja sakta hai ki Chandrachud ne sirf apni chair adjust ki aur Tushar Mehta ka argument sunte rahe, courtroom se bahar nahin gaye. Original video ko 23:00 se 27:05 ke beech edit kiya gaya tha aur phir share kiya gaya. Isliye, post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/chief-justice-of-india-dy-chandrachud-did-not-walk-away-in-the-middle-of-the-electoral-bonds-hearing/
"PM Modi ne 1098 child helpline announce kiya hai, aisa kahta hai, lekin sach yeh hai ki CHILDLINE ka shuruwat lagbhag do dashak phele TISS mein field action project ke roop mein hua tha. Abhi, CHILDLINE India Foundation (CIF) is helpline ka managing karta hai aur Ministry of Women and Child Development ke Child Protection Services ke tahat funding paata hai. To, pehle se maujud helpline ko PM Modi dwara nayi ghoshna ke roop mein promote kiya ja raha hai, isliye post mein kiya gaya claim MISLEADING hai.",MISLEADING,hinglish,factly,https://factly.in/childline-1098-helpline-was-started-nearly-two-decades-ago-not-recently-by-pm-modi/
"Congress President ka approval lena zaruri hai PMNRF se funds use karne ke liye, aisa kaha ja raha hai. Lekin sach yeh hai ki aisa koi approval lena zaruri nahi hai. PMNRF website par yeh padh sakte hain ki fund se paise nikalne ka faisla Prime Minister ka discretion hota hai. Pehle, is fund ka management ek committee karta tha (jismein Congress President bhi member tha), lekin 1985 mein, sab powers Prime Minister ko transfer kar di gayi. Isliye, post mein jo claim kiya gaya hai, woh FALSE hai.",MISLEADING,hinglish,factly,https://factly.in/congress-presidents-approval-is-not-required-to-use-funds-from-pmnrf/
"AEFI cases ke liye clean aur structured data download karne ke liye kahan se mil sakta hai, Dataful se clean, standardised, structured, aur ready-to-use detailed data of causality assessment reports of AEFI cases download kiya ja sakta hai.",FALSE,hinglish,factly,https://factly.in/covid-19-vaccines-in-india-what-2712-aefi-cases-reveal-about-risk-and-causality/
"Jab government ne April-June 2020 ke GDP figures release kiye, toh social media par kai narratives share ho rahe hain jo India ki rate ko G-7 countries aur China ke economies se compare kar rahe hain, lekin kaun se claims sach hai?",MISLEADING,hinglish,factly,https://factly.in/data-is-indias-gdp-growth-rate-the-worst-among-major-economies-for-april-june-2020/
"Social media par ek claim hai ki India mein Muslim population 20% hai aur har din 65000 children born hote hain, jinmein se 40000 Muslims hote hain. Lekin sachchai yeh hai ki Civil Registration System, Office of Registrar General, India ke under birth registrations ka total number record kiya jata hai, lekin ye reports religion-wise registration data provide nahi karte. Iske alawa, 2011 Census ke hisab se India mein Muslim population ka share 14.2% hai. Isliye, post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/data-on-birth-registrations-in-a-year-is-not-provided-religion-wise/
"Aap India me Custodial Crimes ke Clean & Structured Data ka download kaha se kar sakte hai? Dataful se custodial crimes se related clean, structured, aur ready-to-use datasets download kiye ja sakte hai.",FALSE,hinglish,factly,https://factly.in/deaths-in-custody-persist-convictions-remain-rare/
"Pyaz aur potatoes ko saath mein rakhne se potatoes mein poisonous chemicals jaise solanine aur chaconine banne lagte hain, jo consume karne par fatal ho sakte hain, khaskar bachchon ke liye. Sachchai yeh hai ki pyaz ethylene gas release karte hain aur potatoes mein glycoalkaloids jaise solanine aur chaconine hote hain, aur in dono ko saath mein rakhne se sirf spoilage badh jata hai. Lekin toxic effects sirf tab dekhe jaate hain jab bade matra mein green ya sprouted potatoes consume kiye jaate hain. Isliye, post mein kiya gaya claim Misleading hai.",MISLEADING,hinglish,factly,https://factly.in/does-storing-onions-and-potatoes-together-make-the-potatoes-harmful-for-consumption/
"Tamil Nadu mein mandiron ke liye electricity charges Rs. 8/unit hai, lekin Masjidon aur Churches ke liye yeh Rs. 2.85/unit hai, aisa ek claim hai. Lekin sachchai yeh hai ki sabhi dharmik sthalon ko same tariff rate di jaati hai. Kayi orders mein yeh dekhne ko milta hai ki Tamil Nadu mein electricity tariff rate mein koi dharmik bhedbhav nahi hai. Iske alawa, Tamil Nadu Electricity officials ne FACTLY ko bataaya hai ki viral message galat hai. Isliye, post mein kiya gaya claim FALSE hai.",MISLEADING,hinglish,factly,https://factly.in/electricity-charges-are-the-same-for-any-place-of-worship-in-tamil-nadu/
Social Media par posts bahut shared ho rahe hain jo users ko Chinese products ke bare mein educate kar rahe hain. Kuch posts yeh bhi keh rahe hain ki kisi bhi product ka barcode ka pehla 3-digits humein bata sakta hai ki woh product kaha manufactured hua hai. Yeh raha hai ek detailed explainer jismein aapko barcodes ke bare mein sab kuch pata chalega.,FALSE,hinglish,factly,https://factly.in/explainer-can-the-first-3-digits-of-a-barcode-tell-us-where-a-product-is-manufactured/
"Union Minister Piyush Goyal ne haal hi me tweet kiya ki 18 years me pehli baar, India ne June 2020 me goods ka trade surplus report kiya aur ye 'Atmanirbhar Bharat' ki taraf ek kadam hai. Kya uske tweet aur data ka interpretation India ke trade ki actual picture dikhata hai? Yahaan ek fact-check hai.",MISLEADING,hinglish,factly,https://factly.in/fact-check-does-piyush-goyals-tweet-about-trade-surplus-of-goods-present-the-actual-picture-of-trade/
"Finance minister ne 2020-21 ke budget speech mein kayi claims kiye jo reduced corporate tax rate aur medical equipment ki export se related hain, toh hum is series mein in claims ka fact check karenge.",MISLEADING,hinglish,factly,https://factly.in/fact-check-is-india-exporting-more-medical-equipment-importing-less/
"Punjab government ne 2020-21 mein state budget ka 8% hissa education ko allocate kiya, iske baad Congress party ne tweet kiya aur is allocation ko desh ke liye ek misaal bataya, kya education ko aisa allocation pehle kabhi nahi mila hai? Yahaan ek fact-check hai.",MISLEADING,hinglish,factly,https://factly.in/fact-check-is-punjabs-2020-21-budget-allocation-to-education-unprecedented/
"Jaggi Vasudev (Sadhguru) ne haal hi me CAA ke baare me baat ki aur apne talk ke dauraan, unhone CAA se sambandhit muddeon par kai davaon ki. Yahaan unme se kuch davaon ka fact-check kiya gaya hai.",MISLEADING,hinglish,factly,https://factly.in/fact-check-of-claims-made-by-jaggi-vasudev-sadhguru-on-caa/
Union Finance minister ne haal hi me PMFBY ke tahat insured kisanon ki sankhya ke baare me davaayein ki hain. Congress party ne bhi scheme ki haal hi me hue punaruddhaar ke baare me davaayein ki hain. Yahaan dono davaon ka fact-check diya gaya hai.,MISLEADING,hinglish,factly,https://factly.in/fact-check-of-the-claims-about-achievement-revamping-of-the-pmfby/
"Haal hi mein, ek order jari kiya gaya hai jismein NSA ke kuch powers ko Delhi police ko extend kiya gaya hai. Kya yeh ek special order hai? Kya aise orders pehle bhi Delhi ya kisi anya state mein jari kiye gaye hain? Yeh raha detailed fact-check.",FALSE,hinglish,factly,https://factly.in/fact-check-the-delhi-nsa-order-routine-or-not/
"Update (APRIL 01, 2021): COVID-19 pandemic ke karan paa rahi mushkilon ko dekhkar central government ne 31 March 2021 ko ek notification jari kiya hai, jisme Aadhaar number ko PAN ke saath linking ki last date 31 March 2021 se 30 June 2021 tak badhadi gayi hai.",MISLEADING,hinglish,factly,https://factly.in/failure-to-link-pan-with-aadhaar-would-attract-a-maximum-penalty-of-rs-1000-not-rs-10000/
"Government ko kehna hai ki woh logon ko jo smartphones hai unko employment provide karegi. Lekin sach yeh hai ki Central Government ne aisa koi announcement nahi kiya hai. Iske alawa, diya gaya link logon ko kisi private application par redirect karta hai. Social media par bhi aise hi messages share ho rahe hain jo anya dubious website links share kar rahe hain. Press Information Bureau (PIB) ne bhi clarify kiya hai ki yeh message fake hai, isliye post mein kiya gaya claim FALSE hai.",FALSE,hinglish,factly,https://factly.in/fake-messages-and-websites-now-offer-non-existent-smartphone-employment-from-the-government/
"NPR document ki zarurat hai 01 April 2020 se bank accounts se paise nikalne ke liye, aisa kaha ja raha hai. Lekin sachchai yeh hai ki Reserve Bank of India ne aisa koi circular jari nahi kiya hai. NPR document Officially Valid Documents (OVD) mein se ek hai, jo KYC verification ke liye jama karna hota hai. Lekin yeh mandatory nahi hai, koi bhi any Officially Valid Document jama kiya ja sakta hai. Isliye post mein jo claim kiya gaya hai woh FALSE hai.",FALSE,hinglish,factly,https://factly.in/fake-notice-claims-that-npr-document-is-mandatory-to-withdraw-money-from-banks-starting-01-april-2020/
